Ride_ID,City,Date,Hour,Pickup_Zone,Drop_Zone,Ride_Distance_km,Estimated_Fare,Surge_Multiplier,EV_Battery_%,Driver_Available,Charging_Station_Nearby,Weather,Ride_Status,Cancellation_By
888,Delhi,2025-02-06,10,2,3,22.46,259.07,1.2,83,Yes,Yes,Clear,Completed,
889,Hyderabad,2025-02-07,16,3,2,23.43,757.47,1.2,75,Yes,No,Heavy Rain,Cancelled,Rider
890,Hyderabad,2025-02-07,10,9,4,6.71,275.05,2.0,92,Yes,Yes,Clear,Completed,
891,Mumbai,2025-02-07,6,2,7,5.94,399.03,2.0,20,Yes,Yes,Clear,Completed,
892,Bengaluru,2025-02-07,1,1,5,10.14,290.23,1.0,73,Yes,Yes,Clear,Completed,
893,Mumbai,2025-02-07,14,5,9,20.81,183.05,2.0,89,Yes,Yes,Rain,Completed,
894,Hyderabad,2025-02-07,17,3,1,17.97,274.26,1.5,83,Yes,Yes,Heavy Rain,Cancelled,Rider
895,Hyderabad,2025-02-07,19,4,2,16.14,631.5,1.2,74,Yes,No,Clear,Completed,
896,Hyderabad,2025-02-07,22,4,5,9.67,386.3,1.5,38,Yes,No,Clear,Completed,
897,Mumbai,2025-02-07,23,3,8,8.61,265.45,1.2,77,Yes,No,Clear,Completed,
898,Hyderabad,2025-02-07,13,8,2,15.98,596.22,1.5,45,No,Yes,Rain,Cancelled,Rider
899,Hyderabad,2025-02-07,20,6,6,17.93,239.98,1.2,74,Yes,Yes,Rain,Completed,
900,Hyderabad,2025-02-07,5,1,9,23.69,299.93,1.5,40,No,Yes,Clear,Cancelled,Rider
901,Hyderabad,2025-02-07,6,1,10,3.65,402.07,1.5,98,Yes,No,Rain,Completed,
902,Mumbai,2025-02-07,15,1,10,16.21,417.21,1.2,51,Yes,Yes,Clear,Completed,
903,Mumbai,2025-02-07,19,8,6,15.99,767.73,2.0,78,Yes,No,Rain,Completed,
904,Bengaluru,2025-02-07,3,6,8,17.88,757.78,1.2,65,Yes,Yes,Clear,Completed,
905,Hyderabad,2025-02-07,12,6,8,12.63,590.2,1.2,91,Yes,Yes,Clear,Completed,
906,Delhi,2025-02-07,15,1,7,17.09,321.91,1.2,57,Yes,Yes,Clear,Completed,
907,Mumbai,2025-02-07,12,5,3,18.44,616.85,1.0,52,Yes,Yes,Clear,Cancelled,Rider
908,Mumbai,2025-02-07,4,7,6,4.16,491.96,1.5,36,Yes,No,Rain,Completed,
909,Bengaluru,2025-02-07,11,5,8,18.98,767.46,1.5,82,No,Yes,Rain,Cancelled,Rider
910,Hyderabad,2025-02-07,16,9,6,2.84,152.54,1.2,95,No,Yes,Heavy Rain,Cancelled,Rider
911,Mumbai,2025-02-07,11,1,8,21.75,602.41,1.2,33,Yes,Yes,Heavy Rain,Completed,
912,Bengaluru,2025-02-07,20,6,4,8.64,586.28,1.0,40,Yes,Yes,Clear,Completed,
913,Delhi,2025-02-08,17,5,5,10.8,167.93,1.2,22,No,No,Rain,Cancelled,Rider
914,Delhi,2025-02-08,7,1,2,8.15,140.51,1.0,45,Yes,Yes,Rain,Completed,
915,Delhi,2025-02-08,17,3,2,7.71,160.83,1.2,85,Yes,No,Rain,Completed,
916,Hyderabad,2025-02-08,11,8,4,3.71,763.69,1.2,43,Yes,Yes,Clear,Completed,
917,Mumbai,2025-02-08,16,10,3,15.0,469.37,1.2,50,Yes,No,Rain,Completed,
918,Mumbai,2025-02-08,17,4,7,13.77,373.74,1.0,32,Yes,No,Heavy Rain,Completed,
919,Delhi,2025-02-08,18,4,2,8.47,588.26,1.5,24,Yes,No,Heavy Rain,Completed,
920,Hyderabad,2025-02-08,9,9,3,24.83,673.47,1.0,40,Yes,Yes,Clear,Completed,
921,Hyderabad,2025-02-08,10,3,5,3.24,183.01,1.0,83,No,Yes,Rain,Cancelled,Rider
922,Hyderabad,2025-02-08,10,5,5,12.79,508.86,1.2,23,Yes,No,Clear,Completed,
923,Bengaluru,2025-02-08,22,3,5,9.9,547.88,1.5,22,Yes,Yes,Rain,Completed,
924,Delhi,2025-02-08,12,4,4,8.29,430.86,1.0,24,Yes,No,Clear,Completed,
925,Hyderabad,2025-02-08,19,1,1,15.46,217.95,1.5,50,Yes,No,Clear,Cancelled,Driver
926,Mumbai,2025-02-08,4,4,8,12.7,711.34,1.2,96,Yes,No,Clear,Completed,
927,Delhi,2025-02-08,17,3,8,5.92,127.21,1.2,49,Yes,Yes,Rain,Completed,
928,Bengaluru,2025-02-08,17,4,8,12.24,703.08,1.5,22,Yes,Yes,Rain,Completed,
929,Hyderabad,2025-02-08,1,1,7,21.12,457.94,1.2,45,Yes,Yes,Clear,Completed,
930,Mumbai,2025-02-08,7,10,2,17.01,573.49,2.0,19,Yes,Yes,Rain,Cancelled,Driver
931,Mumbai,2025-02-08,21,3,7,3.44,394.97,2.0,87,Yes,Yes,Clear,Completed,
932,Bengaluru,2025-02-08,2,3,4,24.68,381.46,1.2,27,Yes,No,Clear,Completed,
933,Hyderabad,2025-02-08,0,8,7,5.37,227.83,1.5,79,No,No,Clear,Cancelled,Driver
934,Mumbai,2025-02-08,19,1,6,11.72,271.73,1.2,94,Yes,Yes,Clear,Completed,
935,Delhi,2025-02-08,10,7,5,11.46,366.32,2.0,86,Yes,Yes,Clear,Completed,
936,Delhi,2025-02-08,18,8,5,20.59,355.1,2.0,80,Yes,No,Rain,Completed,
937,Delhi,2025-02-09,17,1,9,19.46,259.67,1.0,18,Yes,No,Rain,Cancelled,Rider
938,Hyderabad,2025-02-09,8,3,3,14.64,757.21,2.0,40,Yes,No,Rain,Completed,
939,Delhi,2025-02-09,21,1,2,24.21,228.91,1.2,55,Yes,Yes,Heavy Rain,Cancelled,Rider
940,Mumbai,2025-02-09,0,3,8,8.75,182.25,1.2,77,Yes,Yes,Rain,Completed,
941,Delhi,2025-02-09,23,6,7,14.46,338.42,2.0,55,Yes,Yes,Clear,Cancelled,Rider
942,Delhi,2025-02-09,0,3,2,10.58,411.01,2.0,35,Yes,No,Clear,Completed,
943,Bengaluru,2025-02-09,22,1,5,6.31,442.32,1.2,39,Yes,Yes,Heavy Rain,Completed,
944,Hyderabad,2025-02-09,18,1,3,17.83,598.16,2.0,63,Yes,No,Clear,Completed,
945,Hyderabad,2025-02-09,11,2,10,24.89,438.96,1.0,57,Yes,Yes,Clear,Completed,
946,Hyderabad,2025-02-09,19,9,7,2.92,531.23,1.0,55,No,Yes,Clear,Cancelled,Driver
947,Bengaluru,2025-02-09,0,6,8,21.56,562.27,1.0,57,Yes,No,Clear,Completed,
948,Hyderabad,2025-02-09,10,4,1,14.71,700.69,2.0,96,No,No,Clear,Cancelled,Driver
949,Bengaluru,2025-02-09,15,1,8,22.85,270.19,2.0,50,Yes,Yes,Clear,Completed,
950,Mumbai,2025-02-09,0,3,7,5.47,262.25,1.2,66,No,No,Rain,Cancelled,Driver
951,Mumbai,2025-02-09,6,10,3,13.2,235.76,1.0,45,Yes,Yes,Clear,Completed,
952,Mumbai,2025-02-09,21,10,2,24.59,719.04,2.0,43,Yes,Yes,Rain,Completed,
953,Bengaluru,2025-02-09,21,8,1,15.26,498.81,2.0,34,Yes,Yes,Clear,Cancelled,Driver
954,Hyderabad,2025-02-09,22,5,9,2.13,152.39,1.2,76,Yes,Yes,Clear,Completed,
955,Mumbai,2025-02-09,22,4,4,22.65,661.22,1.0,94,No,No,Clear,Cancelled,Driver
956,Delhi,2025-02-09,16,7,1,9.57,230.99,1.0,93,Yes,Yes,Heavy Rain,Completed,
957,Hyderabad,2025-02-09,23,3,3,23.45,287.64,1.5,72,Yes,Yes,Rain,Completed,
958,Hyderabad,2025-02-09,20,9,8,11.91,263.64,2.0,53,Yes,No,Clear,Completed,
959,Bengaluru,2025-02-09,10,2,10,16.07,454.78,1.5,67,Yes,No,Clear,Cancelled,Driver
960,Mumbai,2025-02-09,23,6,2,8.24,628.55,2.0,90,Yes,Yes,Clear,Cancelled,Rider
961,Delhi,2025-02-10,4,7,8,16.78,601.31,1.0,64,Yes,Yes,Clear,Completed,
962,Hyderabad,2025-02-10,14,2,2,16.45,573.7,1.2,98,Yes,Yes,Clear,Completed,
963,Mumbai,2025-02-10,3,10,5,7.54,634.23,2.0,62,Yes,Yes,Clear,Completed,
964,Bengaluru,2025-02-10,18,4,4,5.39,345.35,1.0,98,No,No,Clear,Cancelled,Rider
965,Delhi,2025-02-10,21,5,8,8.95,175.06,1.2,85,Yes,Yes,Clear,Cancelled,Rider
966,Delhi,2025-02-10,5,4,1,15.92,543.0,1.0,63,Yes,Yes,Clear,Completed,
967,Mumbai,2025-02-10,8,1,5,13.49,206.22,1.5,57,Yes,Yes,Clear,Completed,
968,Bengaluru,2025-02-10,3,2,10,23.51,773.51,2.0,53,Yes,Yes,Rain,Completed,
969,Hyderabad,2025-02-10,7,4,10,22.09,714.83,2.0,72,Yes,Yes,Clear,Cancelled,Driver
970,Delhi,2025-02-10,0,8,7,8.5,425.94,1.0,53,Yes,No,Rain,Completed,
971,Bengaluru,2025-02-10,22,6,8,4.83,535.53,2.0,30,Yes,No,Clear,Completed,
972,Mumbai,2025-02-10,22,8,7,10.2,632.99,1.5,30,Yes,Yes,Clear,Completed,
973,Hyderabad,2025-02-10,15,1,10,20.11,542.36,1.0,88,Yes,Yes,Clear,Completed,
974,Hyderabad,2025-02-10,15,6,9,12.59,711.91,1.0,40,Yes,Yes,Clear,Cancelled,Rider
975,Hyderabad,2025-02-10,10,6,10,15.13,778.61,2.0,31,Yes,Yes,Clear,Cancelled,Rider
976,Mumbai,2025-02-10,21,2,10,22.26,536.06,1.0,57,Yes,No,Clear,Completed,
977,Mumbai,2025-02-10,6,8,10,11.25,422.82,2.0,36,Yes,Yes,Heavy Rain,Completed,
978,Hyderabad,2025-02-10,14,8,2,4.02,412.87,1.0,26,Yes,Yes,Clear,Cancelled,Rider
979,Mumbai,2025-02-10,11,8,8,8.83,159.79,1.5,40,Yes,Yes,Clear,Completed,
980,Delhi,2025-02-10,23,7,3,12.74,699.54,1.0,22,Yes,Yes,Clear,Completed,
981,Mumbai,2025-02-10,11,2,5,6.72,567.67,2.0,48,Yes,Yes,Rain,Completed,
982,Bengaluru,2025-02-10,21,4,3,10.32,135.9,1.5,15,Yes,Yes,Rain,Cancelled,Rider
983,Bengaluru,2025-02-10,8,6,7,22.43,165.73,1.2,58,Yes,Yes,Rain,Cancelled,System
984,Hyderabad,2025-02-10,3,1,2,24.6,375.94,1.2,38,Yes,Yes,Clear,Cancelled,System
985,Delhi,2025-02-11,6,3,7,19.03,733.44,2.0,99,Yes,Yes,Rain,Completed,
986,Mumbai,2025-02-11,9,9,3,18.07,776.83,1.2,87,Yes,Yes,Clear,Cancelled,Rider
987,Delhi,2025-02-11,13,3,2,9.91,790.93,2.0,35,Yes,No,Rain,Completed,
988,Hyderabad,2025-02-11,13,4,9,18.52,383.63,2.0,89,Yes,Yes,Heavy Rain,Cancelled,Driver
989,Mumbai,2025-02-11,22,9,7,21.01,438.62,2.0,25,Yes,No,Clear,Cancelled,System
990,Bengaluru,2025-02-11,14,9,1,4.56,659.69,1.0,19,Yes,Yes,Heavy Rain,Cancelled,System
991,Delhi,2025-02-11,8,8,3,10.96,380.57,1.0,35,Yes,Yes,Clear,Completed,
992,Mumbai,2025-02-11,7,9,6,13.73,623.84,1.0,60,Yes,Yes,Clear,Completed,
993,Delhi,2025-02-11,16,9,1,21.96,251.22,1.5,88,Yes,No,Clear,Completed,
994,Delhi,2025-02-11,22,4,7,8.39,530.1,2.0,43,Yes,Yes,Rain,Completed,
995,Hyderabad,2025-02-11,8,10,4,3.88,749.36,1.5,65,Yes,Yes,Clear,Completed,
996,Hyderabad,2025-02-11,21,2,9,22.21,792.07,1.5,76,Yes,No,Rain,Completed,
997,Hyderabad,2025-02-11,14,6,3,17.27,694.39,2.0,47,No,Yes,Clear,Cancelled,Rider
998,Hyderabad,2025-02-11,7,4,5,2.62,253.56,1.5,88,Yes,No,Clear,Completed,
999,Mumbai,2025-02-11,12,5,9,11.92,252.72,1.5,83,Yes,No,Clear,Completed,
1000,Delhi,2025-02-11,16,7,3,11.4,301.53,1.0,77,Yes,No,Heavy Rain,Completed,
1001,Delhi,2025-02-11,13,9,8,5.81,456.07,1.5,26,Yes,Yes,Clear,Cancelled,Driver
1002,Delhi,2025-02-11,9,8,3,21.67,717.84,1.2,84,Yes,No,Clear,Cancelled,Driver
1003,Bengaluru,2025-02-11,10,10,5,5.98,184.73,1.5,69,No,No,Clear,Cancelled,Driver
1004,Bengaluru,2025-02-11,15,3,6,3.0,364.75,1.2,70,Yes,Yes,Clear,Completed,
1005,Delhi,2025-02-11,5,8,5,12.31,587.9,2.0,63,Yes,Yes,Clear,Completed,
1006,Hyderabad,2025-02-11,2,8,4,9.11,262.5,2.0,76,Yes,Yes,Rain,Completed,
1007,Bengaluru,2025-02-11,13,2,4,24.57,260.31,1.0,97,Yes,No,Rain,Completed,
1008,Delhi,2025-02-11,5,1,10,23.64,717.0,1.5,34,Yes,No,Rain,Completed,
1009,Delhi,2025-02-12,11,5,9,10.7,267.53,2.0,99,Yes,No,Clear,Completed,
1010,Delhi,2025-02-12,14,1,3,4.04,503.51,1.2,51,Yes,Yes,Rain,Completed,
1011,Bengaluru,2025-02-12,11,1,2,7.31,688.97,2.0,16,No,Yes,Rain,Cancelled,Driver
1012,Hyderabad,2025-02-12,19,6,8,18.51,420.23,1.5,53,Yes,Yes,Clear,Completed,
1013,Delhi,2025-02-12,18,3,8,24.51,632.74,1.2,38,Yes,Yes,Clear,Completed,
1014,Delhi,2025-02-12,11,8,6,4.92,653.54,1.5,76,Yes,No,Heavy Rain,Completed,
1015,Hyderabad,2025-02-12,6,2,6,6.84,628.49,2.0,85,Yes,No,Clear,Completed,
1016,Hyderabad,2025-02-12,20,4,5,24.15,754.03,2.0,47,No,Yes,Heavy Rain,Cancelled,System
1017,Bengaluru,2025-02-12,2,10,9,9.09,527.18,1.5,64,Yes,Yes,Clear,Cancelled,Rider
1018,Hyderabad,2025-02-12,17,3,2,22.72,595.26,2.0,81,Yes,No,Clear,Completed,
1019,Bengaluru,2025-02-12,23,2,9,18.28,357.96,2.0,39,Yes,Yes,Rain,Completed,
1020,Bengaluru,2025-02-12,17,7,1,7.17,520.64,1.0,99,Yes,No,Clear,Completed,
1021,Bengaluru,2025-02-12,10,6,8,4.46,738.45,2.0,28,No,No,Clear,Cancelled,Driver
1022,Mumbai,2025-02-12,14,2,9,22.38,715.93,1.0,69,Yes,Yes,Clear,Completed,
1023,Delhi,2025-02-12,8,3,7,17.81,358.28,2.0,44,Yes,No,Heavy Rain,Completed,
1024,Bengaluru,2025-02-12,8,7,5,24.91,586.48,1.0,59,Yes,Yes,Clear,Completed,
1025,Mumbai,2025-02-12,6,2,4,4.63,278.15,1.0,68,Yes,No,Rain,Completed,
1026,Mumbai,2025-02-12,13,5,10,10.14,512.45,1.2,30,Yes,Yes,Rain,Completed,
1027,Delhi,2025-02-12,2,2,8,16.75,479.63,2.0,66,Yes,Yes,Rain,Completed,
1028,Delhi,2025-02-12,7,8,10,8.5,781.67,1.5,50,Yes,Yes,Clear,Completed,
1029,Hyderabad,2025-02-12,18,8,4,21.18,189.22,1.5,37,Yes,No,Rain,Cancelled,System
1030,Mumbai,2025-02-12,19,2,9,20.81,671.89,2.0,31,Yes,Yes,Heavy Rain,Completed,
1031,Mumbai,2025-02-12,3,2,7,18.35,448.66,2.0,18,Yes,Yes,Clear,Cancelled,System
1032,Mumbai,2025-02-12,12,4,5,2.71,307.83,2.0,41,Yes,Yes,Heavy Rain,Completed,
1033,Bengaluru,2025-02-13,1,10,9,22.94,521.03,1.2,62,No,No,Rain,Cancelled,System
1034,Bengaluru,2025-02-13,20,9,4,12.1,735.74,1.0,97,Yes,No,Clear,Completed,
1035,Mumbai,2025-02-13,17,10,9,18.13,676.62,1.5,37,No,Yes,Rain,Cancelled,Rider
1036,Bengaluru,2025-02-13,7,6,7,11.58,205.71,2.0,68,Yes,No,Clear,Cancelled,System
1037,Delhi,2025-02-13,23,1,1,14.26,749.88,1.5,79,Yes,Yes,Rain,Completed,
1038,Hyderabad,2025-02-13,6,4,9,10.13,380.12,1.0,36,Yes,Yes,Rain,Completed,
1039,Hyderabad,2025-02-13,8,3,10,13.52,263.03,1.5,91,Yes,Yes,Clear,Completed,
1040,Mumbai,2025-02-13,5,3,7,7.48,569.52,2.0,22,Yes,No,Rain,Completed,
1041,Mumbai,2025-02-13,19,2,2,9.59,547.96,1.2,91,Yes,No,Clear,Completed,
1042,Delhi,2025-02-13,3,6,10,13.21,744.18,1.0,72,Yes,Yes,Clear,Completed,
1043,Bengaluru,2025-02-13,17,5,10,6.85,315.31,1.0,19,Yes,Yes,Clear,Cancelled,Rider
1044,Bengaluru,2025-02-13,14,4,1,22.66,189.39,1.5,38,Yes,Yes,Rain,Cancelled,System
1045,Mumbai,2025-02-13,18,10,7,4.82,145.65,1.0,65,Yes,No,Clear,Completed,
1046,Delhi,2025-02-13,12,8,5,9.24,386.91,1.2,87,Yes,No,Clear,Completed,
1047,Mumbai,2025-02-13,19,6,2,9.45,467.15,1.0,22,Yes,Yes,Clear,Completed,
1048,Hyderabad,2025-02-13,7,5,1,6.1,578.31,1.0,56,Yes,Yes,Rain,Cancelled,Driver
1049,Hyderabad,2025-02-13,4,4,6,23.87,552.0,2.0,18,Yes,No,Rain,Cancelled,System
1050,Hyderabad,2025-02-13,4,7,4,8.49,195.55,1.0,74,Yes,No,Heavy Rain,Completed,
1051,Bengaluru,2025-02-13,19,2,8,6.12,202.35,1.5,43,Yes,No,Clear,Completed,
1052,Hyderabad,2025-02-13,23,5,9,5.99,429.09,1.0,57,Yes,Yes,Clear,Cancelled,Driver
1053,Bengaluru,2025-02-13,23,8,9,20.51,385.52,1.0,37,Yes,Yes,Clear,Completed,
1054,Mumbai,2025-02-13,18,8,10,9.77,220.14,1.0,27,Yes,Yes,Rain,Completed,
1055,Bengaluru,2025-02-13,16,5,1,11.42,220.15,1.0,81,No,Yes,Clear,Cancelled,Rider
1056,Delhi,2025-02-13,0,4,3,17.79,593.91,2.0,79,Yes,No,Rain,Completed,
1057,Mumbai,2025-02-14,0,1,1,23.21,580.45,1.0,69,Yes,Yes,Clear,Completed,
1058,Delhi,2025-02-14,21,9,5,3.75,681.97,1.5,82,No,Yes,Clear,Cancelled,System
1059,Mumbai,2025-02-14,18,1,9,6.53,288.45,2.0,76,Yes,Yes,Rain,Completed,
1060,Delhi,2025-02-14,20,3,7,6.11,331.98,1.2,62,Yes,Yes,Clear,Completed,
1061,Delhi,2025-02-14,18,9,7,19.24,187.06,1.2,16,Yes,Yes,Clear,Cancelled,System
1062,Mumbai,2025-02-14,6,8,3,16.63,741.96,2.0,19,Yes,No,Clear,Cancelled,Rider
1063,Bengaluru,2025-02-14,3,4,5,20.69,587.08,1.2,77,Yes,Yes,Clear,Cancelled,Rider
1064,Hyderabad,2025-02-14,23,4,9,2.04,577.32,1.0,94,Yes,Yes,Clear,Completed,
1065,Mumbai,2025-02-14,3,9,4,5.71,422.74,1.2,46,Yes,No,Rain,Completed,
1066,Bengaluru,2025-02-14,7,9,1,12.89,123.45,2.0,58,Yes,Yes,Clear,Completed,
1067,Hyderabad,2025-02-14,21,4,9,16.76,746.6,1.5,24,Yes,No,Rain,Completed,
1068,Bengaluru,2025-02-14,8,7,1,18.35,494.27,1.0,43,Yes,Yes,Heavy Rain,Cancelled,Driver
1069,Bengaluru,2025-02-14,21,2,6,15.92,794.09,1.5,44,Yes,Yes,Clear,Completed,
1070,Mumbai,2025-02-14,18,5,2,10.65,296.95,1.0,39,Yes,Yes,Clear,Completed,
1071,Hyderabad,2025-02-14,5,7,2,2.61,668.92,2.0,73,Yes,Yes,Heavy Rain,Completed,
1072,Bengaluru,2025-02-14,13,4,6,8.23,385.17,1.2,64,Yes,No,Clear,Cancelled,Driver
1073,Hyderabad,2025-02-14,19,3,2,4.51,470.1,1.0,72,Yes,No,Rain,Completed,
1074,Delhi,2025-02-14,21,3,9,23.34,427.58,2.0,94,Yes,Yes,Clear,Completed,
1075,Mumbai,2025-02-14,17,3,7,24.01,302.91,1.5,99,Yes,Yes,Clear,Completed,
1076,Hyderabad,2025-02-14,8,2,6,15.52,328.98,2.0,74,Yes,Yes,Clear,Completed,
1077,Delhi,2025-02-14,12,4,10,23.24,774.97,1.0,52,Yes,Yes,Clear,Completed,
1078,Mumbai,2025-02-14,16,10,2,15.37,709.18,1.2,82,Yes,Yes,Clear,Completed,
1079,Mumbai,2025-02-14,15,3,2,12.65,772.95,1.2,30,Yes,Yes,Rain,Completed,
1080,Mumbai,2025-02-14,12,9,4,19.6,270.73,1.0,51,Yes,Yes,Heavy Rain,Completed,
1081,Hyderabad,2025-02-15,2,1,4,9.37,209.93,1.5,60,Yes,Yes,Clear,Completed,
1082,Mumbai,2025-02-15,7,6,5,23.89,652.79,1.0,44,Yes,Yes,Rain,Completed,
1083,Bengaluru,2025-02-15,20,1,4,13.73,255.26,1.0,89,No,No,Clear,Cancelled,System
1084,Delhi,2025-02-15,9,4,7,21.07,378.54,2.0,24,Yes,Yes,Clear,Completed,
1085,Bengaluru,2025-02-15,14,8,10,18.81,664.0,1.2,73,No,Yes,Clear,Cancelled,System
1086,Hyderabad,2025-02-15,11,7,9,17.99,547.51,1.2,66,Yes,No,Rain,Completed,
1087,Bengaluru,2025-02-15,5,10,2,15.54,691.82,1.0,85,Yes,Yes,Rain,Completed,
1088,Hyderabad,2025-02-15,6,4,1,7.68,345.79,1.2,95,Yes,No,Clear,Completed,
1089,Hyderabad,2025-02-15,17,6,6,10.43,358.13,1.5,73,Yes,No,Clear,Completed,
1090,Delhi,2025-02-15,22,2,8,11.94,711.3,1.2,66,Yes,Yes,Clear,Cancelled,Driver
1091,Mumbai,2025-02-15,9,2,10,12.23,475.76,1.0,88,Yes,Yes,Rain,Completed,
1092,Bengaluru,2025-02-15,13,1,3,8.64,373.49,2.0,91,Yes,No,Heavy Rain,Completed,
1093,Bengaluru,2025-02-15,15,6,5,14.79,422.3,1.0,58,Yes,Yes,Clear,Completed,
1094,Delhi,2025-02-15,8,10,4,14.24,604.83,1.5,78,Yes,Yes,Clear,Completed,
1095,Mumbai,2025-02-15,15,2,4,7.65,581.91,1.0,96,No,Yes,Rain,Cancelled,Rider
1096,Delhi,2025-02-15,5,10,1,6.36,248.9,1.5,73,Yes,No,Clear,Completed,
1097,Bengaluru,2025-02-15,4,4,7,23.43,780.78,1.0,32,No,No,Rain,Cancelled,Rider
1098,Bengaluru,2025-02-15,22,2,4,15.3,703.29,1.2,40,Yes,No,Heavy Rain,Cancelled,Rider
1099,Bengaluru,2025-02-15,23,8,2,2.45,413.69,2.0,19,Yes,No,Clear,Cancelled,System
1100,Hyderabad,2025-02-15,23,6,8,12.97,180.67,1.5,28,Yes,No,Clear,Completed,
1101,Bengaluru,2025-02-15,14,5,8,12.41,723.15,1.5,74,Yes,Yes,Clear,Completed,
1102,Delhi,2025-02-15,5,4,2,13.2,422.31,2.0,84,Yes,Yes,Rain,Completed,
1103,Hyderabad,2025-02-15,10,3,7,7.3,552.99,1.0,98,Yes,Yes,Clear,Completed,
1104,Mumbai,2025-02-15,13,1,4,23.73,237.13,1.2,86,Yes,Yes,Clear,Completed,
1105,Mumbai,2025-02-16,23,6,3,5.69,232.66,1.2,16,Yes,Yes,Clear,Cancelled,Rider
1106,Delhi,2025-02-16,1,6,4,22.43,333.23,2.0,78,Yes,No,Clear,Completed,
1107,Mumbai,2025-02-16,11,9,7,5.9,628.63,1.0,26,Yes,Yes,Rain,Completed,
1108,Mumbai,2025-02-16,1,7,5,2.8,673.51,2.0,39,Yes,Yes,Clear,Cancelled,Rider
1109,Bengaluru,2025-02-16,7,9,6,4.39,411.36,1.5,54,Yes,Yes,Clear,Completed,
1110,Mumbai,2025-02-16,22,8,1,24.24,600.24,2.0,45,Yes,Yes,Heavy Rain,Completed,
1111,Delhi,2025-02-16,4,3,7,10.5,593.98,1.2,28,Yes,Yes,Clear,Completed,
1112,Mumbai,2025-02-16,4,1,8,13.95,582.38,1.0,97,Yes,Yes,Heavy Rain,Completed,
1113,Hyderabad,2025-02-16,20,2,10,13.65,226.67,1.5,67,Yes,Yes,Heavy Rain,Cancelled,Driver
1114,Delhi,2025-02-16,17,4,3,20.61,677.67,1.0,30,Yes,No,Clear,Completed,
1115,Delhi,2025-02-16,1,2,9,7.1,333.86,1.0,82,Yes,Yes,Clear,Completed,
1116,Bengaluru,2025-02-16,6,10,1,11.72,683.88,1.5,95,Yes,Yes,Clear,Completed,
1117,Mumbai,2025-02-16,18,5,2,22.89,621.65,1.2,61,Yes,Yes,Clear,Completed,
1118,Hyderabad,2025-02-16,0,7,2,18.08,727.85,1.2,84,Yes,No,Clear,Completed,
1119,Bengaluru,2025-02-16,15,1,9,7.6,257.66,2.0,81,Yes,No,Clear,Completed,
1120,Hyderabad,2025-02-16,21,5,2,18.17,334.07,1.5,20,Yes,No,Clear,Completed,
1121,Delhi,2025-02-16,1,2,1,21.27,757.85,1.0,24,Yes,Yes,Heavy Rain,Completed,
1122,Hyderabad,2025-02-16,2,7,3,10.86,212.18,1.2,36,No,No,Clear,Cancelled,Rider
1123,Hyderabad,2025-02-16,15,9,8,12.61,555.53,1.0,33,Yes,No,Clear,Completed,
1124,Hyderabad,2025-02-16,5,3,7,18.01,241.32,1.5,46,Yes,Yes,Clear,Completed,
1125,Delhi,2025-02-16,7,4,9,9.26,139.06,2.0,93,Yes,Yes,Clear,Completed,
1126,Delhi,2025-02-16,17,7,6,9.2,358.57,2.0,66,Yes,No,Rain,Completed,
1127,Bengaluru,2025-02-16,0,9,5,18.13,390.64,2.0,25,No,Yes,Rain,Cancelled,Rider
1128,Mumbai,2025-02-16,5,10,4,21.12,737.99,1.0,99,Yes,Yes,Clear,Completed,
1129,Bengaluru,2025-02-17,23,6,2,14.75,425.58,1.5,20,Yes,No,Clear,Completed,
1130,Mumbai,2025-02-17,10,1,9,9.84,336.4,1.2,99,Yes,Yes,Clear,Cancelled,Driver
1131,Mumbai,2025-02-17,16,7,8,18.35,489.96,1.5,61,Yes,Yes,Rain,Completed,
1132,Bengaluru,2025-02-17,3,3,7,8.62,175.77,2.0,51,Yes,Yes,Clear,Completed,
1133,Delhi,2025-02-17,5,2,9,3.28,213.78,2.0,98,Yes,No,Clear,Completed,
1134,Hyderabad,2025-02-17,19,10,5,16.22,747.8,1.2,54,Yes,No,Clear,Completed,
1135,Mumbai,2025-02-17,23,3,3,2.07,647.47,1.0,50,Yes,No,Rain,Completed,
1136,Bengaluru,2025-02-17,0,3,9,16.89,771.86,1.0,24,Yes,No,Clear,Completed,
1137,Mumbai,2025-02-17,2,7,10,11.22,123.57,1.0,43,Yes,No,Rain,Cancelled,Rider
1138,Delhi,2025-02-17,21,7,4,14.5,745.2,2.0,21,Yes,Yes,Clear,Completed,
1139,Mumbai,2025-02-17,17,8,5,8.63,685.69,1.5,51,Yes,Yes,Clear,Completed,
1140,Bengaluru,2025-02-17,4,2,8,16.87,518.42,1.2,88,Yes,Yes,Clear,Completed,
1141,Hyderabad,2025-02-17,1,9,3,21.47,778.21,2.0,77,Yes,Yes,Rain,Completed,
1142,Bengaluru,2025-02-17,10,5,9,10.82,770.91,1.2,38,Yes,Yes,Clear,Completed,
1143,Mumbai,2025-02-17,17,10,5,14.34,732.14,1.2,85,Yes,Yes,Clear,Completed,
1144,Mumbai,2025-02-17,10,1,2,24.76,121.16,1.2,36,Yes,No,Heavy Rain,Cancelled,System
1145,Bengaluru,2025-02-17,23,9,9,14.42,489.46,1.2,70,Yes,Yes,Rain,Cancelled,Driver
